"dumas_-_Acté" "dumas_-_Bric-à-brac" "dumas_-_Création_et_rédemption,_première_partie_Le_docteur_mystérieux" "dumas_-_Gabriel_Lambert" "dumas_-_Georges" "dumas_-_Henri_III_et_sa_Cour" "dumas_-_Histoire_d'un_casse-noisette" "dumas_-_La_dame_de_Monsoreau_—__Tome_1." "dumas_-_La_dame_de_Monsoreau_—_Tome_2." "dumas_-_La_dame_de_Monsoreau_—_Tome_3." "dumas_-_La_femme_au_collier_de_velours" "dumas_-_La_reine_Margot_-_Tome_I" "dumas_-_La_reine_Margot_-_Tome_II" "dumas_-_La_San-Felice,_Tome_01" "dumas_-_La_San-Felice,_Tome_02" "dumas_-_La_San-Felice,_Tome_03" "dumas_-_la_San-Felice,_Tome_04" "dumas_-_La_San-Felice,_Tome_05" "dumas_-_La_San-Felice,_Tome_06" "dumas_-_La_tulipe_noire" "dumas_-_Le_Capitaine_Aréna_—_Tome_1" "dumas_-_Le_Capitaine_Aréna_—_Tome_2" "dumas_-_Le_capitaine_Pamphile" "dumas_-_Le_capitaine_Paul" "dumas_-_Le_chevalier_d'Harmental" "dumas_-_Le_chevalier_de_Maison-Rouge" "dumas_-_Le_Collier_de_la_Reine,_Tome_I" "dumas_-_Le_Collier_de_la_Reine,_Tome_II" "dumas_-_Le_comte_de_Monte-Cristo,_Tome_III" "dumas_-_Le_comte_de_Monte-Cristo,_Tome_Il" "dumas_-_Le_comte_de_Monte-Cristo,_Tome_IV" "dumas_-_Le_comte_de_Moret" "dumas_-_Le_corricolo" "dumas_-_Le_vicomte_de_Bragelonne,_Tome_I." "dumas_-_Le_vicomte_de_Bragelonne,_Tome_II." "dumas_-_Le_vicomte_de_Bragelonne,_Tome_III." "dumas_-_Le_vicomte_de_Bragelonne,_Tome_IV." "dumas_-_Les_compagnons_de_Jéhu" "dumas_-_Les_Femmes_qui_tuent_et_les_Femmes_qui_votent" "dumas_-_Les_mille_et_un_fantômes" "dumas_-_Les_quarante-cinq_—_Tome_1" "dumas_-_Les_quarante-cinq_—_Tome_2" "dumas_-_Les_quarante-cinq_—_Tome_3" "dumas_-_Les_trois_mousquetaires" "dumas_-_Mémoires_de_Garibaldi,_tome_1" "dumas_-_Mémoires_de_Garibaldi,_tome_2" "dumas_-_Pauline_et_Pascal_Bruno" "dumas_-_The_Count_of_Monte_Cristo" "dumas_-_Vingt_ans_après" "dumas2hugo_para_5" "hugo_-_Actes_et_Paroles,_Volume_1" "hugo_-_Actes_et_Paroles,_Volume_2_Pendant_l'exil" "hugo_-_Actes_et_Paroles,_Volume_3" "hugo_-_Bug-Jargal" "hugo_-_Claude_Gueux" "hugo_-_Han_d'Islande" "hugo_-_Hernani" "hugo_-_L'homme_Qui_Rit" "hugo_-_La_Esmeralda" "hugo_-_Le_Dernier_Jour_d'un_Condamné" "hugo_-_Le_Rhin,_Tome_I" "hugo_-_Le_Rhin,_Tome_II" "hugo_-_Le_Rhin,_Tome_III" "hugo_-_Le_Rhin,_Tome_IV" "hugo_-_Le_Roi_s'amuse" "hugo_-_Les_misérables_Tome_I_Fantine" "hugo_-_Les_misérables_Tome_II__Cosette" "hugo_-_Les_misérables_Tome_III_Marius" "hugo_-_Les_misérables_Tome_IV_L'idylle_rue_Plumet_et_l'épopée_rue_Saint-Denis" "hugo_-_Les_misérables_Tome_V_Jean_Valjean" "hugo_-_Les_Travailleurs_de_la_mer" "hugo_-_Littérature_et_Philosophie_mêlées" "hugo_-_Napoléon_Le_Petit" "hugo_-_Notre-Dame_de_Paris" "hugo_-_Notre-Dame_de_Paris_-_Tome_2" "hugo_-_Post-scriptum_de_ma_vie" "hugo_-_Quatrevingt_Treize" "hugo_-_Ruy_Blas_Drame" "hugo_-_Victor_Hugo_à_vingt_ans_Glanes_romantiques"
"m" 0.097650800736566 0.431696085955487 0.152805978272246 0.31780482133168 0.266313610908205 0.626471764339983 0.131546676774208 0.546722562448081 0.545233443642598 0.527197031405557 0.145181476846058 0.420427302214074 0.432275269811012 0.09379103357719 0.236410156659135 0.187608946139983 0.215136975700356 0.128684355659048 0.212387780924263 0.353565889435083 0.168866210238432 0.149350050705264 0.0890484536665347 0.230967087190075 0.187551941780283 0.220351390922401 0.489955903968643 0.257351390119394 0.697801019482341 0.415914190335468 0.528664273935396 0.489364685237197 0.194180118164584 0.591830740841308 0.600487454521906 0.680199138077901 0.726242325654615 0.237574697565952 0.172316781544521 0.591377336894315 0.485014008899772 0.493973974889656 0.323533720759877 0.522185594678958 0.288763798523284 0.203986831741159 0.43688356391077 0.353079937602252 0.546126054331339 2.24215246636771 0.733498872738985 0.27738689397544 0.576328186170691 0.565326633165829 0.259301014656144 0.206396722861194 0.211169427587338 0.0866139168376152 0.539845758354756 0.753738783649053 0.180726678400805 0.114648558073904 0.172984481296053 0.011572399826414 0.384258086310278 0.344762543488284 0.0419934539615883 0.373268250663987 0.135075460425488 0.240254594397414 0.0410688862118059 0.200495341431773 0.287256542188832 0.109019069302398 0.113114732536269 0.0316412783076436 0.0779997863019553 0.470826112073946 0.772200772200772
"bien" 0.115785949444785 0.274366845740599 0.196763862432755 0.306177815673204 0.270118091064037 0.542053583329631 0.370114378720653 0.417286478758959 0.462501495155696 0.467236854013938 0.33375052148519 0.423952898039769 0.439977279072678 0.177481494307606 0.317208564631245 0.251130085384229 0.311097353350874 0.249708928243152 0.299752967403748 0.465287453011225 0.32121289991006 0.197289573153867 0.190818114999717 0.246714843134853 0.388019137036455 0.402635431918009 0.461312328044322 0.448888326372189 0.452828321153434 0.404187286472625 0.345167652859961 0.30573985879884 0.242034934015571 0.480446865458253 0.506882057199374 0.489642422215632 0.464921026394501 0.369722586600593 0.369250246166831 0.322569456487808 0.475596261154145 0.412788437349921 0.396786638667774 0.39841135555713 0.179106659843556 0.157534384909014 0.233571948670909 0.360689419016094 0.452705349758412 0 0.409346396401076 0.159953026452991 0.218208890086898 0.236898779612347 0.304396843291996 0.273357491728376 0.252173199934394 0.149783465207906 0.282776349614396 0.315054835493519 0.103721398038723 0.194020636740453 0.114768550090651 0.101258498481123 0.460265180305717 0.255690153833256 0.186500339652936 0.183045007537147 0.183564087244894 0.255349123888351 0.0766619209287044 0.247670715886307 0.15467659964014 0.193945526604267 0.211761301608597 0.142385752384396 0.141040709477508 0.381282495667244 0.0203210729526519
"si" 0.290162379331511 0.266692248656946 0.267933770121198 0.341058832648632 0.286096907718529 0.426533967210201 0.379032797485006 0.366091609837142 0.389737251305769 0.339397230518599 0.352106800166875 0.412494711606261 0.39472797466039 0.282816039709681 0.305238430116858 0.29101545188643 0.351338802043027 0.277284147312948 0.314815930589866 0.349622775426513 0.278996347350452 0.313450723702406 0.245943348221858 0.370947140032545 0.427326430223939 0.346266471449488 0.376889156898956 0.372104796861157 0.392616176446329 0.356497877430401 0.358101335402723 0.359560928616979 0.272404336382544 0.369617138708945 0.366768317810929 0.36912476417029 0.407199454268773 0.283243453335277 0.436066957377972 0.284416079913981 0.410849245402962 0.37619777254328 0.360160179713825 0.369655724245998 0.215659039403465 0.195908145335568 0.388656157505036 0.351558041319484 0.37100408841148 0 0.256620710434177 0.213608155579627 0.260567086397885 0.267408470926059 0.169109357384442 0.33322829683315 0.225520747908808 0.173879066132656 0.398457583547558 0.331006979062812 0.161868242393764 0.299850074962519 0.146371484173583 0.17358599739621 0.358922388311798 0.234731944502662 0.230963996788736 0.179455889742301 0.220796425695509 0.208807657957962 0.169751396342131 0.321650280371828 0.157833264938919 0.295736812306506 0.311723158268555 0.171766939384351 0.151725611710653 0.239745811669555 0.0203210729526519
"j" 0.124156018079348 0.481580966999233 0.173738304062964 0.461204557786218 0.192506695885074 0.533167459012752 0.160531537758355 0.453992233834979 0.363821219249631 0.334871934111684 0.238631622861911 0.347271188830912 0.353329674878934 0.152951531679725 0.270824293387997 0.240789434809584 0.306454109271011 0.159323487958821 0.237994818340664 0.226071869824663 0.302857877058057 0.236009956670047 0.0791541810369198 0.405942153243163 0.229666898766874 0.302342606149341 0.3248784532469 0.305446567944986 0.402514063247497 0.416695983926324 0.42196139295761 0.3152376946491 0.246636358616628 0.453293582404673 0.418575078593211 0.416448451884429 0.423466442776932 0.318709614730603 0.165283443522296 0.685026533939163 0.414380900807572 0.368193564616827 0.289349025736192 0.34465082745371 0.489801886102785 0.488760527538222 0.593859043584336 0.32340296008827 0.353927185425031 0 0.378177889060893 0.253090231729416 0.332447661955922 0.493539124192391 0.146561443066516 0.257602016700804 0.356732819419387 0.17778646087721 0.32133676092545 1.05284147557328 0.488747799849133 0.211658876444131 0.369255335074267 0.017358599739621 0.430706865974158 0.232636123569602 0.112394244426604 0.179455889742301 0.151526958810643 0.226417942364055 0.0848756981710656 0.136165285357407 0.085229963067016 0.183706166504042 0.25385050441279 0.0768431044614202 0.203013142429747 0.560369728480647 0.162568583621215
"y" 0.219016795937727 0.347275518035303 0.288866095911917 0.20928610185257 0.239682249817385 0.422090905051762 0.247486120710798 0.247280876301605 0.240221681751126 0.251153950583763 0.312056737588652 0.244147510929347 0.253203554477274 0.216440846716592 0.282794427902384 0.273288622329896 0.314192849404117 0.189962620258594 0.290715189492077 0.230014983833233 0.341403425047264 0.309763068129437 0.240289478147792 0.253713845776977 0.293120100626671 0.300146412884334 0.265329966456865 0.223600388136523 0.268067767531632 0.261900852936808 0.230381220292948 0.289910132381741 0.314737442712264 0.246041993383465 0.214880314608329 0.259333808673485 0.238232670409823 0.314337074284604 0.341116894077929 0.227186015053241 0.229557601299649 0.2275481967663 0.239292865165796 0.239213512646227 0.237590467139411 0.244380263769111 0.296929521792168 0.257200471787848 0.27189108284307 0 0.372983137837529 0.401907287986313 0.32089542659838 0.218951902368988 0.360766629086809 0.204821175358437 0.106609808102345 0.43241835173065 0.102827763496144 0.370887337986042 0.38188332914257 0.330716994443954 0.434124515560287 0.384782294228266 0.223798665653239 0.489374187869388 0.558265917371704 0.443854233962625 0.492679083218606 0.600007547264745 0.62014018179827 0.344165799997856 0.339341519618675 0.371628540108176 0.415630877691407 0.551462279076075 0.416711187092638 0.202195262853842 0.32513716724243
"me" 0.119970983762067 0.35111281657713 0.156294699237366 0.612355631346407 0.165875334794254 0.493179899586795 0.158301933067267 0.533199389525337 0.377776005741398 0.319033396687483 0.176887776387151 0.39751092934706 0.332149149409352 0.131307447008066 0.206484820373169 0.211244718882028 0.270855904658722 0.157791531343832 0.233475929384829 0.224757498488473 0.368935959325269 0.224946989951139 0.0862215186295019 0.411191405224755 0.239774488443656 0.322840409956076 0.344476689405646 0.411762224191031 0.459426912354212 0.387769621064647 0.401752513984544 0.30890580408226 0.266882626861276 0.423369556182359 0.440946179840105 0.424651224421547 0.405100488009655 0.26721080503328 0.14418342945562 0.69369775588776 0.427330303957808 0.405927687698676 0.312545783073692 0.377573941563556 0.482491410190803 0.434229394300487 0.727193637764896 0.315793478674428 0.349239408134633 0 0.176621541594373 0.166027192014497 0.145044732822468 0.791457286432161 0.20293122886133 0.268630849220104 0.272675086107922 0.0905213115821693 0.359897172236504 0.913260219341974 0.177583605732965 0.123467677925743 0.252823472663462 0.0028930999566035 0.472933029304957 0.204342540973299 0.0605199777681714 0.128011868016175 0.107367673671541 0.184907986263978 0.0588654035702552 0.115794100933858 0.0615549733261782 0.173466806403816 0.259111654763314 0.0542421913845319 0.0897531787584144 0.35528596187175 0.0203210729526519
"ses" 0.548239495563864 0.23983115886416 0.318869096211947 0.37593984962406 0.327946189432676 0.164393299862265 0.535105125861185 0.278190985839306 0.288066664008612 0.29640691465291 0.420525657071339 0.303201241009731 0.268607573000607 0.385264707155534 0.338156300031422 0.360445534316188 0.309549605324253 0.271156320852993 0.281677411580406 0.432428169606477 0.290009361061655 0.307919240342952 0.452309605925256 0.274710853703347 0.308281485141843 0.307467057101025 0.237440168846342 0.367885921613298 0.247447170029199 0.240792425983692 0.346784363177806 0.276341795452798 0.31197658795163 0.255462520157157 0.270219354534858 0.242297281096395 0.287033635934302 0.273526696788612 0.189900126600084 0.237591481391558 0.262519718409342 0.248130445720036 0.334521658446061 0.303392747746434 0.290591417501279 0.272655666188678 0.327189855223217 0.302857360270898 0.27189108284307 0.896860986547085 0.0883107707971865 0.118446228449367 0.130925334052139 0.335606604450826 0.236753100338219 0.363951473136915 0.147613580449401 0.205789456546514 0.077120822622108 0.211365902293121 0.182298214734725 0.22047799629597 0.17963773057667 0.188051497179228 0.223798665653239 0.271408810831203 0.223553387266103 0.319431483741296 0.227723372383995 0.240254594397414 0.236830577154748 0.331299788782983 0.164146595536475 0.381867900208401 0.390640413526418 0.180807304615106 0.211561064216262 0.167533217793183 0.589311115626905
"mon" 0.132526086713911 0.471987720644666 0.122802977972216 0.372064181071235 0.180332359386413 0.733105256142533 0.222960469108827 0.439503119989181 0.386746939914676 0.402751380215404 0.200250312891114 0.356085178395149 0.370659195717683 0.226541419563367 0.28578696153098 0.274765858126274 0.338956817830057 0.151663704883878 0.245526299933723 0.310191635340817 0.196398744516437 0.110629667189085 0.122971674110929 0.416440657206348 0.251566676399901 0.256222547584187 0.263822409829269 0.216850187739949 0.471799270855672 0.347898147930983 0.400944158825622 0.276341795452798 0.26228120226022 0.378483516848889 0.32202611531714 0.296561776341942 0.366269612215984 0.229315454501287 0.0668167112111408 0.535881516423294 0.376709909825065 0.351041690488714 0.378473409190799 0.337982854975766 0.347247605819139 0.191868802132773 0.360287094913427 0.307423049119203 0.317764332041962 0 0.130907730828771 0.0850383178610838 0.120656680400991 0.552763819095477 0.112739571589628 0.375768079407594 0.379284894210267 0.0853114519227638 0.784061696658098 0.490528414755733 0.105292934372643 0.194020636740453 0.104788676169724 0 0.561607972299637 0.12050970365092 0.0728709936392268 0.141171966597277 0.102172463655177 0.133335010503277 0.0424378490855328 0.0793404024917175 0.0331449856371729 0.154192716803392 0.201239000907548 0.0384215522307101 0.0918901592050433 0.450606585788561 0.0406421459053038
"deux" 0.23854695608504 0.343438219493477 0.261654072383983 0.263545461592125 0.344685902118335 0.10663349180255 0.196205212815768 0.207677298456426 0.206331485985407 0.186668476785229 0.251981643721318 0.26177549005782 0.29460185425873 0.30446012438134 0.326186165517035 0.285106508700919 0.204302739514007 0.315583062687665 0.250045188889558 0.195841329092295 0.346909931902865 0.346639623859132 0.269972296036637 0.202971076621581 0.227420767727589 0.22913616398243 0.281913089360419 0.238788339028815 0.233425163727544 0.275973137572218 0.217447537750186 0.281316852326744 0.337744565717546 0.242717101580986 0.196630205696389 0.213272085965056 0.230361546938133 0.340086479133265 0.101983401322268 0.251465436509313 0.200127139594566 0.196674823335696 0.279581970015139 0.235462778127383 0.257694275897361 0.32112778462222 0.243973938287833 0.231328234980786 0.262180687027246 0.448430493273543 0.154803586456245 0.237904817825651 0.259283504691491 0.168700646087581 0.349492671927847 0.199306759098787 0.17631622109234 0.27872749177819 0.115681233933162 0.239282153539382 0.37716872014081 0.202839756592292 0.372581959714576 0.46289599305656 0.114010640993159 0.259881795699375 0.261841536466374 0.248845500442658 0.284870682564009 0.255349123888351 0.295695980725003 0.229443866665237 0.190978250576091 0.243937696505367 0.243328203711742 0.201148126384306 0.303451223421306 0.170421721548238 0.0609632188579557
"moi" 0.111600915127504 0.243668457405986 0.173738304062964 0.364312843965584 0.194028487947407 0.524281334695872 0.151613118994002 0.311998918146166 0.359834137394841 0.324690017196126 0.153525239883187 0.3393385982231 0.359106181825184 0.125535691095624 0.190025885415887 0.165450409194316 0.216684723726977 0.113364789509161 0.219919262517322 0.208985042454194 0.145004680530827 0.0977228726836913 0.0381636229999435 0.376196392014138 0.21843624357045 0.308199121522694 0.338446462895262 0.394886723199595 0.385192761345453 0.292390802980197 0.361334756038413 0.229757171996762 0.137122453111483 0.356317571499027 0.381486147578623 0.371017711678855 0.370992286298998 0.21474031968129 0.0914333942889295 0.464777496444799 0.395545405316319 0.329315983259771 0.29545343556185 0.324230161740007 0.252211418963375 0.203986831741159 0.347993834457063 0.254917627363695 0.306714571286025 0 0.168309939636991 0.152866499964567 0.155313386473616 0.410983488872936 0.225479143179256 0.289112966755948 0.323929801541742 0.125687864283156 0.591259640102828 0.538384845463609 0.117865225044003 0.105829438222065 0.136391610252657 0.0028930999566035 0.481378261971117 0.142515823448045 0.0963379237942321 0.114851769435073 0.115160488696089 0.163524069485151 0.0492826634541671 0.0589692180681684 0.059976640676789 0.157204293303459 0.252535216825159 0.124305021922886 0.13676674858425 0.36683997689197 0
"même" 0.210646727303164 0.205295471987721 0.280493165595629 0.178280753429967 0.270878987095203 0.151064113386946 0.287619005150387 0.24245117168634 0.248195845460707 0.24549733007512 0.250312891113892 0.259131293188549 0.242613291742483 0.308788941315672 0.257357892059312 0.292492687682808 0.235257700046432 0.2297934922483 0.269627041031512 0.236586840514182 0.249628310787247 0.328201345994284 0.234635608073726 0.255463596437508 0.263358864356147 0.243777452415813 0.201258809784043 0.218537737839092 0.273016710932216 0.234538077256843 0.251398454424936 0.255989290059384 0.210745246728387 0.231634128906055 0.237840129045931 0.222105841005029 0.186807997061447 0.243404751493951 0.365733577155718 0.280947591134543 0.235443693640666 0.235552404692753 0.242955511061191 0.257550436960571 0.190072373711529 0.208026174943954 0.251539021645595 0.255678575505079 0.221664897588808 0.448430493273543 0 0 0 0.174084709260589 0.270574971815107 0.200882306601544 0.0676562243726423 0.187554947738595 0.244215938303342 0.183449651046859 0.223158159416646 0.154334597407179 0.156351358094509 0.237234196441487 0.135123722658559 0.247306870101019 0.201321558698203 0.236881774459838 0.238113792416725 0.232707329651945 0.168382433468404 0.256248056696223 0.168881593484643 0.163227446303591 0.1525733601652 0.25087013515346 0.149588631264024 0.135759676487579 0.0406421459053038
"ces" 0.242731990402321 0.186108979278588 0.267236025928174 0.162778079218665 0.210768200633066 0.146621051228507 0.202894026889033 0.149720843073238 0.14652525816355 0.151597429631641 0.2636629119733 0.156889014243407 0.203140494276444 0.216440846716592 0.203492286744572 0.239312199013206 0.177991023061446 0.193026533488572 0.164186298728686 0.198470071764675 0.16152420109763 0.200977228726837 0.144173686888675 0.223968084547952 0.147121583073156 0.174231332357247 0.237440168846342 0.209256212293802 0.180636434121315 0.209520682349446 0.21259740679665 0.149703984116 0.245716073696416 0.207251589021207 0.19368663974285 0.188663768353704 0.22458938972556 0.188990914832629 0.334083556055704 0.247996947729874 0.193063828785346 0.21840053056464 0.233188455340138 0.156280604951803 0.292419036479275 0.165613071314604 0.251539021645595 0.245025301525701 0.192198868906308 0 0.26493231239156 0.312819526417558 0.292656629057723 0.260229720028715 0.349492671927847 0.230817709153931 0.0676562243726423 0.229885057471264 0.038560411311054 0.279162512462612 0.337880311792809 0.202839756592292 0.319355965469636 0.216982496745263 0.109788024660079 0.238923586368781 0.297659482492435 0.271576579810016 0.270150920850975 0.222644309991321 0.375095827401161 0.312000771960673 0.389848164399129 0.195150157204293 0.185455549855976 0.411336617999367 0.268191046051929 0.12998266897747 0.0203210729526519
"homme" 0.147871212543943 0.161166538756715 0.18699544373042 0.228664444616696 0.2077246165084 0.10663349180255 0.127087467392031 0.184494716303151 0.185399306247757 0.21155760702326 0.297037964121819 0.156889014243407 0.196401236172487 0.223655541607145 0.225936288959047 0.19647236091825 0.188825259247794 0.110300876279184 0.191299632463698 0.231329355169422 0.102788127971219 0.0811284226053287 0.0890484536665347 0.187223320676804 0.161159902068687 0.282576866764275 0.197489918215053 0.189849386153651 0.239198931028225 0.272064169617937 0.287774436576454 0.178649769564411 0.150006441994441 0.204480845852475 0.176613957212325 0.138816150628143 0.244529569187175 0.251178156731283 0.587283724855817 0.176892927751379 0.234266475172463 0.262995403297734 0.229525809444743 0.251715961042371 0.175451421887565 0.0807868640559045 0.148464760896084 0.32340296008827 0.234388864519888 0.448430493273543 0.169348889881664 0.263213840998593 0.119373098694597 0.0951184493898062 0.417136414881623 0.356073735623129 0.0779071674594063 0.229885057471264 0.051413881748072 0.167497507477567 0.121008297711843 0.149925037481259 0.0914821776084895 0.092579198611312 0.333586690313318 0.326948065557279 0.308775396776385 0.283540305792836 0.207808400654596 0.30817997710663 0.202606505311576 0.304495598751997 0.299883203383945 0.128293158902822 0.134159333938366 0.415856800614745 0.281012928731702 0.222414789139226 0.0203210729526519
"ai" 0.118575972322973 0.232156561780507 0.145130792148982 0.228664444616696 0.159788166544923 0.382103345625805 0.0914137923346191 0.290748217838997 0.255173238706591 0.219476875735361 0.180225281602002 0.258249894232125 0.26668207068519 0.0952339725553006 0.175063217272904 0.186131710343605 0.229066707939947 0.128684355659048 0.17623666927758 0.201098814437055 0.117472146252822 0.0590024891675118 0.0452309605925256 0.271211352382285 0.161721434828508 0.224011713030747 0.233671277277353 0.233725688731384 0.292812484534552 0.281445692708211 0.336275746111812 0.212118333989136 0.138042738031695 0.320297910305502 0.304364719595907 0.310443391404756 0.308023298525476 0.222027887091289 0.10550007033338 0.185564149699976 0.279000776964189 0.2881514853523 0.207549934072374 0.257550436960571 0.144381899261642 0.0908852220628926 0.159812385932728 0.223718753566944 0.27189108284307 0 0.21298480015792 0.142742890695391 0.193820837665422 0.19562096195262 0.315670800450958 0.207972270363951 0.231671313760866 0.125687864283156 0.231362467866324 0.737786640079761 0.341023384460649 0.194020636740453 0.237853661782073 0.0086792998698105 0.278692677983278 0.198055078174121 0.10251343172976 0.147153829588687 0.12728264540094 0.181134353891244 0.0670791808126164 0.072907396884281 0.0583983080273999 0.133111681302928 0.192031987794131 0.040681643538399 0.162410513943797 0.363951473136915 0
"roi" 0.0195301601473132 0.090176515732924 0.140944326990839 0.220913107511046 0.0121743364986608 0.231039232238859 0.254174934784063 0.370921314452408 0.385750169450979 0.47402479862431 0.0183562786816854 0.39751092934706 0.52758763442413 0.307346002337561 0.270824293387997 0.446125210506101 0.642315431047825 0.153195661498866 0.445863710309092 0.013143713361899 0.0385455479892072 0.0958790448972066 0.0127212076666478 0.0577417717975189 0.0786145863749691 0.0226939970717423 0.214826819432405 0.235413238830528 0.0494894340058398 0.038307885951951 0.051734730171048 0.511526302221137 0.104912480904088 0.504829405343101 0.43976875345869 0.757179003426235 0.653303248150286 0.0471262692513239 0.00703333802222535 0.043356109742985 0.357874414333812 0.495117433164864 0.173365239048689 0.155863856671932 0.00913809488997734 0.0282754024195666 0.140899677538322 0.0844652436936423 0.234054023284859 0 0.0259737561168196 0.0374573542959536 0.0192537255959028 0.0610193826274228 0.056369785794814 0.122104931463684 0.297277349516155 0.139363745889095 0.12853470437018 0.0398803589232303 0.077005280362082 0.110238998147985 0.0731857420867916 0.216982496745263 1.28789798158939 0.0136228360648866 0.0259371333292163 0.0311056875553322 0.019049103393338 0.00628938728789041 0.00273792574745373 0.0611135532706473 0.00946999589633511 0.167443653403684 0.245958778887004 0.0226009130768883 0.0630409231755529 0.173310225303293 0.121926437715911
"fait" 0.135316109592099 0.224481964696853 0.18001800180018 0.151151073560189 0.154461894326759 0.213266983605101 0.16722035183162 0.179665011687885 0.214305649694988 0.179880532174857 0.150187734668335 0.188619376674658 0.210842503538111 0.13996508087673 0.209477354001766 0.180222767158094 0.204302739514007 0.16085544457381 0.183768150870639 0.157724560342788 0.190892237660836 0.151193878491749 0.15406795951829 0.16097706076884 0.184182745221356 0.177159590043924 0.184675686880488 0.167911234864785 0.225176924726571 0.222029379803144 0.199663724253888 0.231114005689656 0.160129576116766 0.207805737654954 0.212525461845498 0.221474858502174 0.206748176523062 0.18461837438663 0.284850189900127 0.156081995074746 0.220139853554023 0.176092574381961 0.150168481711188 0.207123895096123 0.15717523210761 0.145416355300628 0.13333459418056 0.203934101890956 0.223004262528922 0 0.301295570955107 0.266250923779346 0.293940210764116 0.116654702081838 0.304396843291996 0.124468252717819 0.215269804822044 0.241607241704927 0.154241645244216 0.251246261216351 0.204299723409605 0.180791956962695 0.207914040019294 0.283523795747143 0.358922388311798 0.192815525841472 0.206261965046625 0.186634125331993 0.216467084015205 0.213839167788274 0.214927171175118 0.229443866665237 0.328293191072951 0.171057545203763 0.185455549855976 0.293811869999548 0.210492573992948 0.277296360485269 0.223531802479171
"où" 0.262262150549635 0.209132770529547 0.26653828173515 0.21703743895822 0.175766983199416 0.0933043053272315 0.160531537758355 0.182562834457045 0.196363781348431 0.182143180378315 0.297037964121819 0.196551967282471 0.193512982699362 0.180367372263827 0.24987655798782 0.228971548438562 0.222875715833462 0.235921318708254 0.218412966198711 0.211613785126574 0.21475376736844 0.274730340186227 0.206366257703398 0.216969081905828 0.201028728015992 0.194729136163982 0.143217879621603 0.138379108129773 0.19135914482258 0.173558177170064 0.199663724253888 0.215284279272556 0.23375236973367 0.157932360617765 0.152476716393308 0.167210363256627 0.174214199506743 0.226886265364621 0.214516809677873 0.239325725781277 0.129494031502366 0.141788826125735 0.177027884944084 0.18378599142332 0.275970465677316 0.254478621776099 0.23546321951035 0.180344709508047 0.190524662731166 0.448430493273543 0 0 0 0.226130653266332 0.259301014656144 0.199306759098787 0.0840577333114647 0.235746149588095 0.19280205655527 0.255234297108674 0.271875785768167 0.29103095511068 0.256150097303771 0.228554896571677 0.215353432987079 0.254642243366727 0.305070092015068 0.233292656664992 0.295261102596739 0.218870677618586 0.229985762786113 0.24338204548135 0.285678209539443 0.208401093804585 0.199923713319917 0.189847669845862 0.231862378459237 0.245522819179665 0.0203210729526519
"sans" 0.23854695608504 0.170759785111282 0.167458606325749 0.213161770405395 0.200115656196737 0.137734926911628 0.225190073799915 0.197051948302842 0.216299190622383 0.178749208073129 0.195244055068836 0.215061345367367 0.199289489645611 0.165937982482721 0.173566950458606 0.186131710343605 0.176443275034824 0.185366750413628 0.191299632463698 0.202413185773245 0.209247260512839 0.234166128883562 0.187991179962684 0.255463596437508 0.206644055614205 0.213762811127379 0.189952135077074 0.181411635657934 0.201257031623748 0.197011984895748 0.215022472273418 0.14653803883258 0.187738123723105 0.215009669893659 0.215469027799037 0.191187698365124 0.190481188014903 0.158868969537968 0.260233506822338 0.20290659359717 0.206013231935583 0.21840053056464 0.238071983200664 0.220043091772139 0.210176182469479 0.155514713307616 0.247756479966714 0.187193242780505 0.186841409145853 0 0.15688148694559 0.141730529768473 0.187402929133454 0.215362526920316 0.304396843291996 0.230817709153931 0.141463014597343 0.144573605548501 0.12853470437018 0.167497507477567 0.150867488056324 0.0749625187406297 0.138054922572811 0.179372197309417 0.156236804323959 0.197007167707591 0.163033409497931 0.191419615725121 0.192222770605502 0.179876476433666 0.182072062205673 0.236949039873913 0.156254932289529 0.177080698203896 0.138105196701259 0.183067395922795 0.12715033657442 0.259965337954939 0.0203210729526519
"monsieur" 0 0.0383729854182655 0.0683789309163474 0.0387566855282536 0.0951120038957877 0.297685164615453 0.0624289313504716 0.184494716303151 0.244208763605917 0.203638338311159 0.0934501460158531 0.222112537018756 0.108790880821034 0.00577175591244246 0.068828273457723 0.0679528466333796 0.075839653304442 0.0367669587597279 0.0482014821955775 0.160353303015168 0.00183550228520035 0.0110629667189085 0.0240289478147792 0.362198386729891 0.316704476539161 0.103953147877013 0.436437643688991 0.699489516095009 0.350550157541365 0.326789720977867 0.230381220292948 0.160558653659154 0.052456240452044 0.526995350692963 0.518656321013529 0.30602651388477 0.365744870651204 0.133119564689307 0.0773667182444788 0.128334084839236 0.375532691356862 0.416218812175544 0.155052009571715 0.240463757485841 0.00365523795599093 0.00403934320279523 0.0652488439606994 0.253395731080927 0.310062983636309 0 0.0301295570955107 0.0749147085919072 0.0474925231365603 0.0592246949030869 0.157835400225479 0 0.020501886173528 0.00390739474455407 0.012853470437018 0.139581256231306 0.0440030173497611 0.0440955992591939 0.0498993696046307 0 1.15277425893083 0.266169258498554 0.0889273142715988 0.150742947383533 0.0848550969339602 0.184907986263978 0.00821377724236119 0.0182268492210702 0.0205183244420594 0.0644477371014179 0.0815478304331242 0.013560547846133 0.0277807458061759 0.0953206239168111 0.0203210729526519
